agreement,tariffCode,type,thresholdPercent,requiredProcess,preferentialRatePercent,preferentialRateUnit,sourceUrl,sourceVersion,validFrom,validTo
TLCUEM,0910.99.99,CTC,,Cambio de capítulo excepto de café o té no originario,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1001.11.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1001.11.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1001.19.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1001.19.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1001.91.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1001.91.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1001.91.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1001.91.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1001.99.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1001.99.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1001.99.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1001.99.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1002.10.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1002.10.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1002.90.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1002.90.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1003.10.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1003.10.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1003.90.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1003.90.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1004.10.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1004.10.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1004.90.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1004.90.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1005.10.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1005.10.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1005.90.04,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1005.90.04,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1005.90.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1005.90.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1006.10.02,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1006.10.02,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1006.10.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1006.10.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1006.20.02,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1006.20.02,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1006.20.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1006.20.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1006.30.03,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1006.30.03,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1006.30.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1006.30.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1006.40.02,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1006.40.02,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1006.40.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1006.40.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1007.10.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1007.10.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1007.90.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1007.90.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1007.90.02,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1007.90.02,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1008.10.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1008.10.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1008.21.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1008.21.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1008.29.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1008.29.99,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1008.30.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1008.30.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1008.40.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1008.40.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1008.50.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1008.50.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1008.60.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1008.60.01,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1008.90.91,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1008.90.91,CTC,,Cosechado íntegramente en territorio de las Partes,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1101.00.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1101.00.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1102.20.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1102.20.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1102.90.99,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1102.90.99,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1103.11.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1103.11.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1103.13.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1103.13.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1103.19.91,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1103.19.91,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1103.20.02,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1103.20.02,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1104.12.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1104.12.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1104.19.91,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1104.19.91,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1104.22.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1104.22.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1104.23.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1104.23.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1104.29.91,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1104.29.91,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1104.30.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1104.30.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1105.10.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1105.10.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1105.20.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1105.20.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1106.10.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,1106.10.01,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,1106.20.02,CTC,,Cambio de clasificación arancelaria a nivel de partida o subpartida,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
